CustomerID,first_purchase,last_purchase,total_orders,total_revenue,total_items,day_since_last,churned,avg_order_value,R_score,F_score,M_score,RFM_score,segment
15346,2011-01-11 11:18:00,2011-01-11 11:18:00,1,252.42000000000002,144,332,1,252.42000000000002,1,1,1,111,Lost
15347,2010-12-08 15:25:00,2010-12-08 15:25:00,1,201.60000000000002,130,366,1,201.60000000000002,1,1,1,111,Lost
15348,2011-09-28 13:17:00,2011-09-28 13:17:00,1,158.04,84,72,0,158.04,2,1,1,211,Lost
15349,2011-06-05 15:46:00,2011-07-04 16:06:00,2,463.90999999999997,321,158,1,231.95499999999998,1,2,2,122,Lost
15350,2010-12-01 13:33:00,2010-12-01 13:33:00,1,115.65,51,373,1,115.65,1,1,1,111,Lost
15351,2010-12-05 11:49:00,2011-11-27 12:52:00,7,1934.66,742,12,0,276.38,4,4,4,444,Champions
15353,2010-12-07 11:49:00,2011-03-30 12:15:00,2,770.12,341,254,1,385.06,1,2,3,123,High value lapsed
15355,2011-10-17 15:22:00,2011-11-10 13:44:00,2,277.05,45,29,0,138.525,3,2,1,321,Promising
15356,2010-12-06 14:05:00,2011-11-08 13:11:00,10,2718.03,1643,31,0,271.803,3,4,4,344,Loyal customers
15358,2010-12-09 10:04:00,2011-12-05 09:04:00,22,8347.2,7050,4,0,379.41818181818184,4,4,4,444,Champions
15360,2011-10-31 09:35:00,2011-10-31 09:35:00,1,427.93,223,39,0,427.93,3,1,2,312,Promising
15361,2010-12-13 09:52:00,2010-12-13 09:52:00,1,418.92,336,361,1,418.92,1,1,2,112,Lost
15363,2010-12-02 12:28:00,2010-12-02 12:28:00,1,326.0,144,372,1,326.0,1,1,2,112,Lost
15364,2011-03-30 13:39:00,2011-09-05 09:46:00,2,913.19,493,95,1,456.595,2,2,3,223,High value lapsed
15365,2011-01-28 13:08:00,2011-11-14 08:29:00,7,2314.32,1084,25,0,330.6171428571429,3,4,4,344,Loyal customers
15366,2010-12-16 15:59:00,2011-09-25 15:01:00,2,602.51,621,75,0,301.255,2,2,2,222,Lost
15367,2011-03-09 13:53:00,2011-10-13 14:13:00,4,1877.59,1057,57,0,469.3975,2,3,4,234,At risk
15368,2011-11-18 14:42:00,2011-11-18 14:42:00,1,446.94000000000005,230,21,0,446.94000000000005,3,1,2,312,Promising
15370,2011-01-11 11:32:00,2011-10-30 10:58:00,7,2386.05,830,40,0,340.86428571428576,3,4,4,344,Loyal customers
15372,2011-07-25 16:39:00,2011-07-25 16:39:00,1,2007.3999999999999,2924,137,1,2007.3999999999999,2,1,4,214,High value lapsed
15373,2010-12-03 14:40:00,2011-12-01 15:05:00,12,2415.91,500,8,0,201.32583333333332,4,4,4,444,Champions
15374,2011-08-03 09:59:00,2011-08-03 09:59:00,1,168.0,126,128,1,168.0,2,1,1,211,Lost
15376,2011-05-01 13:45:00,2011-10-30 15:04:00,3,1221.56,615,40,0,407.18666666666667,3,3,3,333,Loyal customers
15379,2010-12-16 13:02:00,2011-06-23 13:13:00,7,3703.29,2305,169,1,529.0414285714286,1,4,4,144,Lost
15380,2010-12-09 15:01:00,2011-12-01 12:13:00,5,1690.2600000000002,376,8,0,338.052,4,4,4,444,Champions
15381,2011-03-16 13:44:00,2011-05-10 11:55:00,2,596.85,171,213,1,298.425,1,2,2,122,Lost
15382,2011-02-17 12:01:00,2011-11-25 10:58:00,6,5955.71,4012,14,0,992.6183333333333,4,4,4,444,Champions
15384,2010-12-15 11:34:00,2011-06-23 10:57:00,2,642.41,596,169,1,321.205,1,2,2,122,Lost
15385,2011-10-30 15:11:00,2011-10-30 15:11:00,1,316.88,161,40,0,316.88,3,1,2,312,Promising
15386,2011-06-06 13:47:00,2011-06-06 13:47:00,1,394.14,446,186,1,394.14,1,1,2,112,Lost
15388,2011-03-14 13:53:00,2011-03-14 13:53:00,1,140.54,88,270,1,140.54,1,1,1,111,Lost
15389,2011-06-20 16:18:00,2011-06-20 16:18:00,1,500.0,400,172,1,500.0,1,1,2,112,Lost
15392,2010-12-14 15:50:00,2011-12-05 11:01:00,4,1535.53,1277,4,0,383.8825,4,3,3,433,Loyal customers
15393,2011-03-03 16:58:00,2011-11-23 16:48:00,2,231.86,150,16,0,115.93,4,2,1,421,Promising
15394,2010-12-16 12:46:00,2011-11-30 11:49:00,4,2183.54,910,9,0,545.885,4,3,4,434,Loyal customers
15395,2011-01-18 12:40:00,2011-01-18 12:40:00,1,107.45,17,325,1,107.45,1,1,1,111,Lost
15396,2011-08-19 10:56:00,2011-08-19 10:56:00,1,288.18,122,112,1,288.18,2,1,1,211,Lost
15397,2011-02-23 09:25:00,2011-02-23 09:25:00,1,94.0,20,289,1,94.0,1,1,1,111,Lost
15398,2011-09-22 14:56:00,2011-11-23 16:47:00,2,1345.53,769,16,0,672.765,4,2,3,423,Promising
15399,2011-09-21 15:57:00,2011-12-08 13:04:00,3,815.77,611,1,0,271.92333333333335,4,3,3,433,Loyal customers
15400,2011-03-06 11:27:00,2011-09-08 13:57:00,5,716.2,390,92,1,143.24,2,4,3,243,At risk
15402,2011-05-27 13:32:00,2011-07-14 12:17:00,2,626.77,694,148,1,313.385,1,2,2,122,Lost
15405,2011-06-03 14:44:00,2011-06-03 14:44:00,1,349.1,193,189,1,349.1,1,1,2,112,Lost
15406,2011-02-11 16:19:00,2011-11-08 13:22:00,2,510.71000000000004,254,31,0,255.35500000000002,3,2,2,322,Promising
15407,2011-02-07 13:18:00,2011-11-06 11:55:00,4,1046.74,552,33,0,261.685,3,3,3,333,Loyal customers
15408,2011-03-20 15:02:00,2011-03-20 15:02:00,1,267.18,106,264,1,267.18,1,1,1,111,Lost
15410,2011-03-23 10:15:00,2011-09-16 14:47:00,8,3450.84,1200,84,0,431.355,2,4,4,244,At risk
15411,2011-06-10 12:30:00,2011-11-13 15:19:00,4,1348.93,529,26,0,337.2325,3,3,3,333,Loyal customers
15412,2011-06-21 15:24:00,2011-06-21 15:24:00,1,190.53,108,171,1,190.53,1,1,1,111,Lost
15414,2011-04-11 13:45:00,2011-11-30 09:50:00,3,774.9000000000001,443,9,0,258.3,4,3,3,433,Loyal customers
15415,2011-01-30 14:13:00,2011-01-30 14:13:00,1,559.61,551,313,1,559.61,1,1,2,112,Lost
15416,2011-03-02 08:41:00,2011-10-06 09:38:00,4,3984.32,2090,64,0,996.08,2,3,4,234,At risk
15417,2011-09-15 15:26:00,2011-09-15 15:26:00,1,508.8,284,85,0,508.8,2,1,2,212,Lost
15419,2011-11-15 09:23:00,2011-11-15 09:23:00,1,135.86,230,24,0,135.86,3,1,1,311,Promising
15421,2011-02-02 14:36:00,2011-10-12 09:20:00,4,950.36,500,58,0,237.59,2,3,3,233,At risk
15422,2011-01-20 14:17:00,2011-01-20 16:17:00,2,97.7,38,323,1,48.85,1,2,1,121,Lost
15423,2011-11-01 14:01:00,2011-11-01 14:01:00,1,43.5,101,38,0,43.5,3,1,1,311,Promising
15424,2011-03-30 13:00:00,2011-03-30 13:02:00,2,383.34,554,254,1,191.67,1,2,2,122,Lost
15426,2010-12-05 13:55:00,2011-11-20 15:36:00,5,1404.07,656,19,0,280.81399999999996,3,4,3,343,Loyal customers
15427,2011-10-23 14:47:00,2011-11-06 14:29:00,3,1430.54,967,33,0,476.84666666666664,3,3,3,333,Loyal customers
15428,2011-11-24 16:54:00,2011-11-24 16:54:00,1,93.78,102,15,0,93.78,4,1,1,411,Promising
15429,2011-09-25 13:42:00,2011-11-13 12:28:00,2,397.35,380,26,0,198.675,3,2,2,322,Promising
15432,2011-11-16 16:30:00,2011-11-16 16:30:00,1,171.19,65,23,0,171.19,3,1,1,311,Promising
15433,2011-03-17 14:12:00,2011-05-10 10:45:00,2,533.3,534,213,1,266.65,1,2,2,122,Lost
15434,2011-05-23 14:18:00,2011-12-01 13:33:00,5,1041.48,647,8,0,208.296,4,4,3,443,Loyal customers
15435,2011-11-17 16:39:00,2011-11-17 16:39:00,1,149.29,54,22,0,149.29,3,1,1,311,Promising
15436,2011-04-19 16:52:00,2011-11-27 16:05:00,3,1067.75,574,12,0,355.9166666666667,4,3,3,433,Loyal customers
15437,2011-03-22 13:11:00,2011-03-22 13:11:00,1,200.16,79,262,1,200.16,1,1,1,111,Lost
15438,2011-07-31 14:19:00,2011-07-31 14:19:00,1,156.57999999999998,59,131,1,156.57999999999998,2,1,1,211,Lost
15440,2011-05-15 11:30:00,2011-10-16 12:16:00,3,383.68,197,54,0,127.89333333333333,2,3,2,232,At risk
15442,2011-04-05 12:24:00,2011-04-05 12:24:00,1,594.0,120,248,1,594.0,1,1,2,112,Lost
15443,2011-01-23 13:25:00,2011-12-08 10:40:00,7,3213.59,1639,1,0,459.0842857142857,4,4,4,444,Champions
15444,2011-10-30 16:12:00,2011-11-30 17:37:00,2,1411.21,759,9,0,705.605,4,2,3,423,Promising
15445,2011-03-20 15:06:00,2011-03-20 15:06:00,1,113.5,58,264,1,113.5,1,1,1,111,Lost
15447,2011-01-13 11:26:00,2011-01-13 11:26:00,1,155.17,85,330,1,155.17,1,1,1,111,Lost
15448,2011-01-31 10:42:00,2011-01-31 10:42:00,1,494.64,232,312,1,494.64,1,1,2,112,Lost
15449,2011-03-23 10:43:00,2011-11-13 15:02:00,3,974.52,812,26,0,324.84,3,3,3,333,Loyal customers
15450,2011-11-09 17:11:00,2011-11-09 17:11:00,1,429.84,376,30,0,429.84,3,1,2,312,Promising
15452,2011-03-20 15:21:00,2011-11-10 12:13:00,3,528.48,280,29,0,176.16,3,3,2,332,Loyal customers
15453,2011-06-05 12:37:00,2011-12-08 10:59:00,7,1371.77,837,1,0,195.96714285714285,4,4,3,443,Loyal customers
15454,2010-12-12 14:21:00,2010-12-12 14:21:00,1,179.1,86,362,1,179.1,1,1,1,111,Lost
15456,2010-12-15 15:34:00,2011-03-01 13:51:00,3,434.59000000000003,633,283,1,144.86333333333334,1,3,2,132,Lost
15457,2011-03-22 15:31:00,2011-03-22 15:31:00,1,237.07,132,262,1,237.07,1,1,1,111,Lost
15458,2011-11-14 13:08:00,2011-11-14 13:08:00,1,161.64,156,25,0,161.64,3,1,1,311,Promising
15460,2010-12-20 16:08:00,2010-12-20 16:08:00,1,214.26,107,354,1,214.26,1,1,1,111,Lost
15462,2011-06-05 15:36:00,2011-09-06 13:11:00,3,234.6,172,94,1,78.2,2,3,1,231,At risk
15463,2011-11-10 12:57:00,2011-11-10 12:57:00,1,126.14,106,29,0,126.14,3,1,1,311,Promising
15464,2011-01-05 15:56:00,2011-01-05 15:56:00,1,1044.65,348,338,1,1044.65,1,1,3,113,High value lapsed
15465,2010-12-05 10:12:00,2011-11-20 10:11:00,18,7354.62,1257,19,0,408.59,3,4,4,344,Loyal customers
15466,2011-09-15 14:08:00,2011-09-15 14:08:00,1,334.53,246,85,0,334.53,2,1,2,212,Lost
15467,2011-07-10 14:42:00,2011-11-30 14:17:00,3,524.88,310,9,0,174.96,4,3,2,432,Loyal customers
15468,2011-10-19 13:38:00,2011-10-19 13:49:00,2,467.51,155,51,0,233.755,2,2,2,222,Lost
15469,2011-08-11 16:54:00,2011-10-20 16:21:00,2,538.55,153,50,0,269.275,3,2,2,322,Promising
15471,2011-12-07 14:12:00,2011-12-07 14:12:00,1,454.48,256,2,0,454.48,4,1,2,412,Promising
15472,2011-08-18 15:17:00,2011-08-18 15:17:00,1,371.56,251,113,1,371.56,2,1,2,212,Lost
15473,2011-10-10 11:12:00,2011-11-25 15:15:00,7,1771.2,672,14,0,253.02857142857144,4,4,4,444,Champions
15475,2011-09-23 15:20:00,2011-09-23 15:20:00,1,454.10999999999996,319,77,0,454.10999999999996,2,1,2,212,Lost
15478,2011-10-14 11:09:00,2011-10-30 14:19:00,2,1399.92,575,40,0,699.96,3,2,3,323,Promising
15480,2011-08-15 14:32:00,2011-08-15 14:32:00,1,905.5,303,116,1,905.5,2,1,3,213,High value lapsed
15482,2010-12-16 10:08:00,2011-11-24 10:46:00,12,10879.76,5004,15,0,906.6466666666666,4,4,4,444,Champions
15483,2011-03-18 12:26:00,2011-07-01 13:07:00,4,225.26,291,161,1,56.315,1,3,1,131,Lost
15484,2011-09-22 13:31:00,2011-12-08 15:03:00,4,3590.41,3150,1,0,897.6025,4,3,4,434,Loyal customers
15485,2010-12-01 13:23:00,2011-11-09 14:31:00,3,2564.5,1281,30,0,854.8333333333334,3,3,4,334,Loyal customers
15488,2011-09-08 10:11:00,2011-09-08 10:11:00,1,91.32000000000001,73,92,1,91.32000000000001,2,1,1,211,Lost
15489,2011-05-12 12:54:00,2011-11-17 08:53:00,3,1134.28,608,22,0,378.0933333333333,3,3,3,333,Loyal customers
15491,2011-04-18 10:04:00,2011-09-05 15:56:00,6,3100.09,1646,95,1,516.6816666666667,2,4,4,244,At risk
15492,2011-09-26 14:02:00,2011-11-11 14:53:00,2,659.4599999999999,483,28,0,329.72999999999996,3,2,2,322,Promising
15493,2011-03-14 11:44:00,2011-11-07 12:04:00,5,1953.41,551,32,0,390.682,3,4,4,344,Loyal customers
15494,2011-08-10 15:29:00,2011-11-18 14:51:00,2,1280.58,1139,21,0,640.29,3,2,3,323,Promising
15497,2011-01-24 10:01:00,2011-11-22 11:51:00,2,1262.2,624,17,0,631.1,4,2,3,423,Promising
15498,2010-12-08 12:29:00,2011-12-07 12:48:00,27,13316.4,6105,2,0,493.2,4,4,4,444,Champions
15500,2011-09-19 13:47:00,2011-12-01 13:47:00,4,1131.56,572,8,0,282.89,4,3,3,433,Loyal customers
15502,2010-12-05 15:40:00,2011-11-24 12:48:00,12,10384.93,4236,15,0,865.4108333333334,4,4,4,444,Champions
15503,2010-12-12 10:57:00,2010-12-12 10:57:00,1,141.04,70,362,1,141.04,1,1,1,111,Lost
15504,2011-09-19 13:45:00,2011-09-19 13:45:00,1,52.83,33,81,0,52.83,2,1,1,211,Lost
15505,2011-07-07 13:33:00,2011-10-18 07:56:00,5,3610.96,2390,52,0,722.192,2,4,4,244,At risk
15506,2011-07-24 11:45:00,2011-11-17 12:11:00,3,972.08,842,22,0,324.0266666666667,3,3,3,333,Loyal customers
15507,2011-06-21 11:19:00,2011-06-21 11:19:00,1,475.86,160,171,1,475.86,1,1,2,112,Lost
15508,2011-04-18 15:31:00,2011-06-03 15:43:00,6,1000.27,440,189,1,166.71166666666667,1,4,3,143,Lost
15510,2011-01-13 12:10:00,2011-01-13 12:10:00,1,250.0,2,330,1,250.0,1,1,1,111,Lost
15511,2011-09-15 15:05:00,2011-11-28 09:43:00,5,900.53,269,11,0,180.106,4,4,3,443,Loyal customers
15512,2010-12-15 12:01:00,2011-07-07 10:20:00,2,121.0,68,155,1,60.5,1,2,1,121,Lost
15513,2010-12-01 11:22:00,2011-11-06 14:36:00,19,14758.220000000001,5709,33,0,776.7484210526317,3,4,4,344,Loyal customers
15514,2010-12-10 13:50:00,2011-11-27 14:40:00,11,4023.7200000000003,2098,12,0,365.7927272727273,4,4,4,444,Champions
15516,2011-10-24 11:33:00,2011-10-26 10:51:00,3,62.43,27,44,0,20.81,3,3,1,331,Loyal customers
15517,2011-04-20 14:02:00,2011-04-20 14:02:00,1,267.03,293,233,1,267.03,1,1,1,111,Lost
15518,2011-01-11 12:55:00,2011-10-06 13:05:00,8,1921.55,1263,64,0,240.19375,2,4,4,244,At risk
15520,2011-12-08 10:58:00,2011-12-08 10:58:00,1,343.5,314,1,0,343.5,4,1,2,412,Promising
15521,2011-03-30 09:15:00,2011-10-30 13:42:00,8,3000.2,1836,40,0,375.025,3,4,4,344,Loyal customers
15522,2011-09-13 12:26:00,2011-11-07 11:26:00,2,397.99,572,32,0,198.995,3,2,2,322,Promising
15523,2011-09-16 16:29:00,2011-09-16 16:29:00,1,412.01000000000005,132,84,0,412.01000000000005,2,1,2,212,Lost
15524,2011-11-15 12:09:00,2011-11-15 12:09:00,1,440.0,4,24,0,440.0,3,1,2,312,Promising
15525,2010-12-01 13:17:00,2011-12-07 14:43:00,3,734.37,387,2,0,244.79,4,3,3,433,Loyal customers
15526,2011-11-06 15:01:00,2011-11-06 15:04:00,2,148.44,24,33,0,74.22,3,2,1,321,Promising
15527,2010-12-20 14:15:00,2011-11-21 12:17:00,8,2428.53,991,18,0,303.56625,3,4,4,344,Loyal customers
15528,2011-03-30 16:14:00,2011-03-30 16:14:00,1,229.33,123,254,1,229.33,1,1,1,111,Lost
15529,2010-12-08 12:24:00,2011-11-17 11:29:00,11,3962.6,3455,22,0,360.23636363636365,3,4,4,344,Loyal customers
15530,2011-04-07 11:16:00,2011-11-18 12:25:00,4,1497.31,938,21,0,374.3275,3,3,3,333,Loyal customers
15531,2011-11-09 17:47:00,2011-12-01 18:43:00,2,1972.39,1085,8,0,986.195,4,2,4,424,Promising
15532,2010-12-16 16:45:00,2011-11-14 14:51:00,4,1564.73,515,25,0,391.1825,3,3,3,333,Loyal customers
15533,2011-09-11 15:41:00,2011-11-20 15:35:00,3,807.57,289,19,0,269.19,3,3,3,333,Loyal customers
15535,2011-01-16 12:35:00,2011-06-19 16:02:00,4,502.9,135,173,1,125.725,1,3,2,132,Lost
15537,2011-06-29 13:10:00,2011-06-29 13:10:00,1,110.92,29,163,1,110.92,1,1,1,111,Lost
15539,2011-12-02 13:36:00,2011-12-02 13:36:00,1,538.46,410,7,0,538.46,4,1,2,412,Promising
15540,2011-11-28 13:51:00,2011-11-28 13:51:00,1,213.3,200,11,0,213.3,4,1,1,411,Promising
15541,2011-08-17 14:58:00,2011-08-17 14:58:00,1,85.13000000000001,49,114,1,85.13000000000001,2,1,1,211,Lost
15543,2011-02-24 15:26:00,2011-02-24 15:26:00,1,127.86,86,288,1,127.86,1,1,1,111,Lost
15544,2010-12-02 12:47:00,2011-11-30 16:43:00,9,3546.71,3109,9,0,394.0788888888889,4,4,4,444,Champions
15545,2010-12-03 17:28:00,2011-10-16 13:24:00,2,288.96999999999997,162,54,0,144.48499999999999,2,2,1,221,Lost
15547,2010-12-12 13:26:00,2011-12-02 12:52:00,14,4910.6,3999,7,0,350.75714285714287,4,4,4,444,Champions
15549,2011-01-27 15:38:00,2011-09-23 16:22:00,3,1681.46,694,77,0,560.4866666666667,2,3,4,234,At risk
15550,2011-02-11 12:49:00,2011-12-05 15:38:00,4,575.63,295,4,0,143.9075,4,3,2,432,Loyal customers
15551,2011-11-03 12:37:00,2011-11-03 12:37:00,1,436.06,218,36,0,436.06,3,1,2,312,Promising
15552,2011-05-06 14:47:00,2011-05-06 14:47:00,1,90.12,60,217,1,90.12,1,1,1,111,Lost
15553,2011-10-10 14:02:00,2011-10-10 14:02:00,1,428.93,449,60,0,428.93,2,1,2,212,Lost
15554,2011-03-07 09:00:00,2011-03-07 09:00:00,1,217.2,74,277,1,217.2,1,1,1,111,Lost
15555,2010-12-05 14:45:00,2011-11-27 16:19:00,16,4794.86,4427,12,0,299.67875,4,4,4,444,Champions
15556,2011-11-15 16:08:00,2011-11-15 16:08:00,1,279.77,236,24,0,279.77,3,1,1,311,Promising
15557,2011-11-11 12:46:00,2011-11-11 12:46:00,1,468.91,213,28,0,468.91,3,1,2,312,Promising
15561,2011-05-08 11:38:00,2011-11-28 11:07:00,4,800.59,267,11,0,200.1475,4,3,3,433,Loyal customers
15562,2010-12-23 09:55:00,2010-12-23 09:55:00,1,134.55,39,351,1,134.55,1,1,1,111,Lost
15563,2010-12-16 11:27:00,2011-11-17 14:50:00,4,1400.44,1501,22,0,350.11,3,3,3,333,Loyal customers
15565,2011-09-30 10:44:00,2011-10-20 14:33:00,2,173.16,60,50,0,86.58,3,2,1,321,Promising
15567,2011-11-21 10:48:00,2011-11-21 10:48:00,1,186.01,223,18,0,186.01,3,1,1,311,Promising
15568,2011-09-27 14:37:00,2011-12-07 11:27:00,3,758.29,461,2,0,252.76333333333332,4,3,3,433,Loyal customers
15569,2011-01-11 13:26:00,2011-08-28 10:15:00,5,1375.71,666,103,1,275.142,2,4,3,243,At risk
15570,2010-12-05 12:57:00,2011-12-02 14:47:00,12,4148.82,2063,7,0,345.73499999999996,4,4,4,444,Champions
15571,2011-09-22 13:15:00,2011-11-28 10:02:00,4,650.4300000000001,264,11,0,162.60750000000002,4,3,2,432,Loyal customers
15572,2011-03-06 14:44:00,2011-12-05 10:09:00,7,2533.42,1213,4,0,361.9171428571429,4,4,4,444,Champions
15573,2011-09-15 12:16:00,2011-11-08 11:38:00,2,591.1899999999999,355,31,0,295.59499999999997,3,2,2,322,Promising
15574,2010-12-02 15:46:00,2011-06-15 12:01:00,4,675.64,332,177,1,168.91,1,3,3,133,Lost
15576,2011-11-02 12:03:00,2011-11-02 12:03:00,1,921.37,394,37,0,921.37,3,1,3,313,Promising
15577,2011-02-07 13:32:00,2011-07-11 17:03:00,3,258.88,89,151,1,86.29333333333334,1,3,1,131,Lost
15578,2011-06-30 13:03:00,2011-06-30 13:03:00,1,127.1,52,162,1,127.1,1,1,1,111,Lost
15579,2011-01-30 12:09:00,2011-10-02 12:45:00,2,327.6,117,68,0,163.8,2,2,2,222,Lost
15581,2010-12-08 14:38:00,2011-08-11 09:38:00,13,3675.77,283,120,1,282.7515384615385,2,4,4,244,At risk
15582,2011-05-03 13:36:00,2011-11-15 09:55:00,3,682.9100000000001,453,24,0,227.63666666666668,3,3,3,333,Loyal customers
15584,2011-06-30 16:39:00,2011-11-16 10:55:00,4,720.86,313,23,0,180.215,3,3,3,333,Loyal customers
15585,2011-06-16 08:38:00,2011-06-16 08:38:00,1,455.3,320,176,1,455.3,1,1,2,112,Lost
15587,2010-12-23 09:59:00,2011-10-20 13:37:00,4,913.6800000000001,312,50,0,228.42000000000002,3,3,3,333,Loyal customers
15589,2011-02-02 10:46:00,2011-03-29 09:54:00,3,478.53000000000003,243,255,1,159.51000000000002,1,3,2,132,Lost
15592,2011-10-24 08:59:00,2011-10-24 08:59:00,1,388.58,354,46,0,388.58,3,1,2,312,Promising
15593,2011-09-30 11:46:00,2011-09-30 11:46:00,1,199.8,60,70,0,199.8,2,1,1,211,Lost
15594,2011-04-19 10:08:00,2011-11-24 08:53:00,5,1771.78,983,15,0,354.356,4,4,4,444,Champions
15596,2010-12-09 16:10:00,2011-08-31 10:55:00,5,1406.59,561,100,1,281.318,2,4,3,243,At risk
15597,2011-11-04 13:26:00,2011-11-04 13:26:00,1,324.57,279,35,0,324.57,3,1,2,312,Promising
15598,2011-10-17 16:04:00,2011-10-17 16:04:00,1,240.68,160,53,0,240.68,2,1,1,211,Lost
15599,2011-05-19 13:05:00,2011-11-13 11:44:00,2,761.74,718,26,0,380.87,3,2,3,323,Promising
15601,2010-12-02 10:39:00,2011-11-28 15:15:00,14,6776.56,4983,11,0,484.04,4,4,4,444,Champions
15602,2010-12-06 15:35:00,2011-12-01 14:14:00,9,1297.8700000000001,1137,8,0,144.20777777777778,4,4,3,443,Loyal customers
15603,2011-09-22 10:04:00,2011-09-22 10:04:00,1,48.480000000000004,96,78,0,48.480000000000004,2,1,1,211,Lost
15604,2011-10-18 14:47:00,2011-10-18 14:47:00,1,216.39,159,52,0,216.39,2,1,1,211,Lost
15605,2010-12-01 13:38:00,2011-11-03 14:17:00,5,1198.23,441,36,0,239.64600000000002,3,4,3,343,Loyal customers
15606,2011-01-19 12:07:00,2011-10-09 15:47:00,9,2920.16,892,61,0,324.4622222222222,2,4,4,244,At risk
15607,2011-01-07 12:44:00,2011-01-07 12:44:00,1,104.76,202,336,1,104.76,1,1,1,111,Lost
15608,2011-08-11 09:56:00,2011-11-11 13:20:00,4,1093.68,714,28,0,273.42,3,3,3,333,Loyal customers
15609,2011-06-08 13:00:00,2011-06-08 13:00:00,1,298.48,148,184,1,298.48,1,1,1,111,Lost
15610,2011-10-19 10:36:00,2011-10-19 10:36:00,1,112.46000000000001,66,51,0,112.46000000000001,2,1,1,211,Lost
15611,2011-01-09 11:32:00,2011-11-30 12:36:00,13,1591.45,504,9,0,122.41923076923078,4,4,3,443,Loyal customers
15612,2011-10-09 12:49:00,2011-11-03 14:52:00,2,195.15,52,36,0,97.575,3,2,1,321,Promising
15615,2010-12-15 16:21:00,2011-11-29 14:42:00,23,10399.74,5508,10,0,452.1626086956522,4,4,4,444,Champions
15618,2011-07-26 10:13:00,2011-11-07 08:34:00,4,776.851,454,32,0,194.21275,3,3,3,333,Loyal customers
15619,2011-11-29 08:14:00,2011-11-29 08:14:00,1,336.40000000000003,136,10,0,336.40000000000003,4,1,2,412,Promising
15620,2010-12-16 14:34:00,2011-10-14 12:41:00,3,1553.18,915,56,0,517.7266666666667,2,3,3,233,At risk
15621,2011-11-18 11:49:00,2011-12-05 14:01:00,4,1293.03,501,4,0,323.2575,4,3,3,433,Loyal customers
15622,2011-03-02 13:42:00,2011-10-27 16:44:00,9,3709.56,1674,43,0,412.17333333333335,3,4,4,344,Loyal customers
15623,2011-07-21 17:26:00,2011-07-21 17:26:00,1,301.03,125,141,1,301.03,2,1,1,211,Lost
15624,2011-03-28 13:32:00,2011-08-15 11:38:00,4,588.13,357,116,1,147.0325,2,3,2,232,At risk
15625,2011-04-18 14:01:00,2011-08-28 10:21:00,4,1534.26,1188,103,1,383.565,2,3,3,233,At risk
15626,2011-01-14 10:10:00,2011-09-26 10:03:00,2,675.8,766,74,0,337.9,2,2,3,223,High value lapsed
15628,2010-12-08 09:51:00,2011-12-05 10:24:00,9,2870.2400000000002,1894,4,0,318.91555555555556,4,4,4,444,Champions
15630,2011-05-19 10:16:00,2011-10-25 15:36:00,2,1186.35,800,45,0,593.175,3,2,3,323,Promising
15632,2011-03-10 08:29:00,2011-11-24 09:51:00,8,3285.31,2109,15,0,410.66375,4,4,4,444,Champions
15634,2011-11-22 16:28:00,2011-11-22 16:28:00,1,243.55,99,17,0,243.55,4,1,1,411,Promising
15636,2011-03-02 14:50:00,2011-09-11 11:17:00,2,724.76,284,89,0,362.38,2,2,3,223,High value lapsed
15637,2011-10-18 08:28:00,2011-10-18 08:28:00,1,223.36,128,52,0,223.36,2,1,1,211,Lost
15639,2011-07-28 14:30:00,2011-07-28 14:30:00,1,425.32,323,134,1,425.32,2,1,2,212,Lost
15640,2010-12-02 15:40:00,2011-12-05 14:35:00,15,12416.11,6572,4,0,827.7406666666667,4,4,4,444,Champions
15641,2010-12-15 14:45:00,2011-08-26 14:04:00,4,1887.2,1562,105,1,471.8,2,3,4,234,At risk
15643,2011-03-02 14:34:00,2011-06-01 07:38:00,3,664.0,246,191,1,221.33333333333334,1,3,2,132,Lost
15644,2011-03-23 15:37:00,2011-06-26 14:54:00,4,803.54,550,166,1,200.885,1,3,3,133,Lost
15645,2011-11-21 11:55:00,2011-11-21 11:55:00,1,612.01,256,18,0,612.01,3,1,2,312,Promising
15646,2010-12-02 16:59:00,2011-07-05 09:53:00,3,447.64000000000004,394,157,1,149.21333333333334,1,3,2,132,Lost
15648,2011-03-17 18:59:00,2011-05-19 15:53:00,2,639.5,218,204,1,319.75,1,2,2,122,Lost
15649,2010-12-07 10:06:00,2011-01-07 13:34:00,2,816.0,192,336,1,408.0,1,2,3,123,High value lapsed
15651,2011-03-24 08:56:00,2011-11-03 08:41:00,3,646.3,479,36,0,215.4333333333333,3,3,2,332,Loyal customers
15652,2011-09-09 14:22:00,2011-09-09 14:22:00,1,337.74,208,91,1,337.74,2,1,2,212,Lost
15653,2011-08-16 09:50:00,2011-09-08 10:49:00,2,877.4399999999999,1200,92,1,438.71999999999997,2,2,3,223,High value lapsed
15654,2011-11-13 15:15:00,2011-11-30 13:08:00,2,922.53,475,9,0,461.265,4,2,3,423,Promising
15655,2011-04-10 15:25:00,2011-04-10 15:25:00,1,560.67,324,243,1,560.67,1,1,2,112,Lost
15656,2011-02-28 15:32:00,2011-10-25 14:56:00,4,748.5,343,45,0,187.125,3,3,3,333,Loyal customers
